,entity,dates,hits
10262,R,1/16/20,50
10263,R,1/17/20,33
10264,R,1/18/20,27
10265,R,1/19/20,27
10266,R,1/20/20,19
10267,R,1/21/20,58
10268,R,1/22/20,405
10269,R,1/23/20,161
10270,R,1/24/20,201
10271,R,1/25/20,79
10272,R,1/26/20,79
10273,R,1/27/20,27
10274,R,1/28/20,82
10275,R,1/29/20,100
10276,R,1/30/20,97
10277,R,1/31/20,152
10278,R,2/1/20,92
10279,R,2/2/20,71
10280,R,2/3/20,67
10281,R,2/4/20,44
10282,R,2/5/20,37
10283,R,2/6/20,48
10284,R,2/7/20,44
10285,R,2/8/20,36
10286,R,2/9/20,29
10287,R,2/10/20,41
10288,R,2/11/20,63
10289,R,2/12/20,27
10290,R,2/13/20,33
10291,R,2/14/20,23
10292,R,2/15/20,19
10293,R,2/16/20,38
10294,R,2/17/20,47
10295,R,2/18/20,101
10296,R,2/19/20,87
10297,R,2/20/20,56
10298,R,2/21/20,39
10299,R,2/22/20,27
10300,R,2/23/20,24
10301,R,2/24/20,84
10302,R,2/25/20,80
10303,R,2/26/20,64
10304,R,2/27/20,49
10305,R,2/28/20,50
10306,R,2/29/20,54
10307,R,3/1/20,56
10308,R,3/2/20,41
10309,R,3/3/20,49
10310,R,3/4/20,175
10311,R,3/5/20,67
10312,R,3/6/20,78
10313,R,3/7/20,45
10314,R,3/8/20,46
10315,R,3/9/20,112
10316,R,3/10/20,61
10317,R,3/11/20,31
10318,R,3/12/20,62
10319,R,3/13/20,34
10320,R,3/14/20,48
10321,R,3/15/20,37
10322,R,3/16/20,61
10323,R,3/17/20,26
10324,R,3/18/20,30
10325,R,3/19/20,30
10326,R,3/20/20,42
10327,R,3/21/20,33
10328,R,3/22/20,38
10329,R,3/23/20,59
10330,R,3/24/20,66
10331,R,3/25/20,42
10332,R,3/26/20,76
10333,R,3/27/20,26
10334,R,3/28/20,35
10335,R,3/29/20,29
10336,R,3/30/20,20
10337,R,3/31/20,17
10338,R,4/1/20,52
10339,R,4/2/20,43
10340,R,4/3/20,41
10341,R,4/4/20,35
10342,R,4/5/20,33
10343,R,4/6/20,40
10344,R,4/7/20,50
10345,R,4/8/20,95
10346,R,4/9/20,202
10347,R,4/10/20,82
10348,R,4/11/20,64
10349,R,4/12/20,44
10350,R,4/13/20,56
10351,R,4/14/20,42
10352,R,4/15/20,31
10353,R,4/16/20,160
10354,R,4/17/20,41
10355,R,4/18/20,25
10356,R,4/19/20,41
10357,R,4/20/20,35
10358,R,4/21/20,35
10359,R,4/22/20,49
10360,R,4/23/20,52
10361,R,4/24/20,54
10362,R,4/25/20,38
10363,R,4/26/20,55
10364,R,4/27/20,50
10365,R,4/28/20,182
10366,R,4/29/20,1134
10367,R,4/30/20,81
10368,R,5/1/20,100
10369,R,5/2/20,383
10370,Union Health Ministry,1/2/20,0
10371,Union Health Ministry,1/3/20,0
10372,Union Health Ministry,1/4/20,1
10373,Union Health Ministry,1/5/20,0
10374,Union Health Ministry,1/6/20,0
10375,Union Health Ministry,1/7/20,1
10376,Union Health Ministry,1/8/20,0
10377,Union Health Ministry,1/9/20,0
10378,Union Health Ministry,1/10/20,1
10379,Union Health Ministry,1/11/20,0
10380,Union Health Ministry,1/12/20,2
10381,Union Health Ministry,1/13/20,0
10382,Union Health Ministry,1/14/20,0
10383,Union Health Ministry,1/15/20,0
10384,Union Health Ministry,1/16/20,0
10385,Union Health Ministry,1/17/20,0
10386,Union Health Ministry,1/18/20,0
10387,Union Health Ministry,1/19/20,0
10388,Union Health Ministry,1/20/20,0
10389,Union Health Ministry,1/21/20,4
10390,Union Health Ministry,1/22/20,7
10391,Union Health Ministry,1/23/20,4
10392,Union Health Ministry,1/24/20,0
10393,Union Health Ministry,1/25/20,0
10394,Union Health Ministry,1/26/20,0
10395,Union Health Ministry,1/27/20,0
10396,Union Health Ministry,1/28/20,2
10397,Union Health Ministry,1/29/20,0
10398,Union Health Ministry,1/30/20,16
10399,Union Health Ministry,1/31/20,41
10400,Union Health Ministry,2/1/20,18
10401,Union Health Ministry,2/2/20,17
10402,Union Health Ministry,2/3/20,8
10403,Union Health Ministry,2/4/20,4
10404,Union Health Ministry,2/5/20,2
10405,Union Health Ministry,2/6/20,2
10406,Union Health Ministry,2/7/20,3
10407,Union Health Ministry,2/8/20,0
10408,Union Health Ministry,2/9/20,4
10409,Union Health Ministry,2/10/20,0
10410,Union Health Ministry,2/11/20,1
10411,Union Health Ministry,2/12/20,0
10412,Union Health Ministry,2/13/20,0
10413,Union Health Ministry,2/14/20,0
10414,Union Health Ministry,2/15/20,0
10415,Union Health Ministry,2/16/20,1
10416,Union Health Ministry,2/17/20,0
10417,Union Health Ministry,2/18/20,2
10418,Union Health Ministry,2/19/20,0
10419,Union Health Ministry,2/20/20,1
10420,Union Health Ministry,2/21/20,1
10421,Union Health Ministry,2/22/20,1
10422,Union Health Ministry,2/23/20,7
10423,Union Health Ministry,2/24/20,1
10424,Union Health Ministry,2/25/20,6
10425,Union Health Ministry,2/26/20,0
10426,Union Health Ministry,2/27/20,8
10427,Union Health Ministry,2/28/20,3
10428,Union Health Ministry,2/29/20,2
10429,Union Health Ministry,3/1/20,3
10430,Union Health Ministry,3/2/20,4
10431,Union Health Ministry,3/3/20,10
10432,Union Health Ministry,3/4/20,7
10433,Union Health Ministry,3/5/20,5
10434,Union Health Ministry,3/6/20,3
10435,Union Health Ministry,3/7/20,0
10436,Union Health Ministry,3/8/20,3
10437,Union Health Ministry,3/9/20,5
10438,Union Health Ministry,3/10/20,23
10439,Union Health Ministry,3/11/20,27
10440,Union Health Ministry,3/12/20,10
10441,Union Health Ministry,3/13/20,1
10442,Union Health Ministry,3/14/20,4
10443,Union Health Ministry,3/15/20,8
10444,Union Health Ministry,3/16/20,5038
10445,Union Health Ministry,3/17/20,2601
10446,Union Health Ministry,3/18/20,775
10447,Union Health Ministry,3/19/20,281
10448,Union Health Ministry,3/20/20,75
10449,Union Health Ministry,3/21/20,37
10450,Union Health Ministry,3/22/20,84
10451,Union Health Ministry,3/23/20,37
10452,Union Health Ministry,3/24/20,21
10453,Union Health Ministry,3/25/20,30
10454,Union Health Ministry,3/26/20,28
10455,Union Health Ministry,3/27/20,27
10456,Union Health Ministry,3/28/20,24
10457,Union Health Ministry,3/29/20,31
10458,Union Health Ministry,3/30/20,756
10459,Union Health Ministry,3/31/20,321
10460,Union Health Ministry,4/1/20,113
10461,Union Health Ministry,4/2/20,414
10462,Union Health Ministry,4/3/20,42
10463,Union Health Ministry,4/4/20,38
10464,Union Health Ministry,4/5/20,46
10465,Union Health Ministry,4/6/20,33
10466,Union Health Ministry,4/7/20,38
10467,Union Health Ministry,4/8/20,31
10468,Union Health Ministry,4/9/20,35
10469,Union Health Ministry,4/10/20,21
10470,Union Health Ministry,4/11/20,21
10471,Union Health Ministry,4/12/20,73
10472,Union Health Ministry,4/13/20,27
10473,Union Health Ministry,4/14/20,14
10474,Union Health Ministry,4/15/20,9
10475,Union Health Ministry,4/16/20,15
10476,Union Health Ministry,4/17/20,6
10477,Union Health Ministry,4/18/20,13
10478,Union Health Ministry,4/19/20,13
10479,Union Health Ministry,4/20/20,8
10480,Union Health Ministry,4/21/20,36
10481,Union Health Ministry,4/22/20,58
10482,Union Health Ministry,4/23/20,104
10483,Union Health Ministry,4/24/20,399
10484,Union Health Ministry,4/25/20,79
10485,Union Health Ministry,4/26/20,154
10486,Union Health Ministry,4/27/20,352
10487,Union Health Ministry,4/28/20,1362
10488,Union Health Ministry,4/29/20,264
10489,Union Health Ministry,4/30/20,2715
10490,Union Health Ministry,5/1/20,751
10491,Union Health Ministry,5/2/20,674
10492,Oriental Bank of Commerce,1/2/20,3
10493,Oriental Bank of Commerce,1/3/20,4
10494,Oriental Bank of Commerce,1/4/20,0
10495,Oriental Bank of Commerce,1/5/20,0
10496,Oriental Bank of Commerce,1/6/20,1
10497,Oriental Bank of Commerce,1/7/20,3
10498,Oriental Bank of Commerce,1/8/20,2
10499,Oriental Bank of Commerce,1/9/20,2
10500,Oriental Bank of Commerce,1/10/20,0
10501,Oriental Bank of Commerce,1/11/20,0
10502,Oriental Bank of Commerce,1/12/20,5
10503,Oriental Bank of Commerce,1/13/20,2
10504,Oriental Bank of Commerce,1/14/20,4
10505,Oriental Bank of Commerce,1/15/20,1
10506,Oriental Bank of Commerce,1/16/20,4
10507,Oriental Bank of Commerce,1/17/20,1
10508,Oriental Bank of Commerce,1/18/20,0
10509,Oriental Bank of Commerce,1/19/20,1
10510,Oriental Bank of Commerce,1/20/20,4
10511,Oriental Bank of Commerce,1/21/20,16
10512,Oriental Bank of Commerce,1/22/20,66
10513,Oriental Bank of Commerce,1/23/20,22
10514,Oriental Bank of Commerce,1/24/20,7
10515,Oriental Bank of Commerce,1/25/20,1
10516,Oriental Bank of Commerce,1/26/20,2
10517,Oriental Bank of Commerce,1/27/20,1
10518,Oriental Bank of Commerce,1/28/20,5
10519,Oriental Bank of Commerce,1/29/20,6
10520,Oriental Bank of Commerce,1/30/20,3
10521,Oriental Bank of Commerce,1/31/20,2
10522,Oriental Bank of Commerce,2/1/20,0
10523,Oriental Bank of Commerce,2/2/20,3
10524,Oriental Bank of Commerce,2/3/20,1
10525,Oriental Bank of Commerce,2/4/20,10
10526,Oriental Bank of Commerce,2/5/20,4
10527,Oriental Bank of Commerce,2/6/20,6
10528,Oriental Bank of Commerce,2/7/20,1
10529,Oriental Bank of Commerce,2/8/20,9
10530,Oriental Bank of Commerce,2/9/20,63
10531,Oriental Bank of Commerce,2/10/20,67
10532,Oriental Bank of Commerce,2/11/20,58
10533,Oriental Bank of Commerce,2/12/20,41
10534,Oriental Bank of Commerce,2/13/20,14
10535,Oriental Bank of Commerce,2/14/20,20
10536,Oriental Bank of Commerce,2/15/20,2
10537,Oriental Bank of Commerce,2/16/20,14
10538,Oriental Bank of Commerce,2/17/20,10
10539,Oriental Bank of Commerce,2/18/20,22
10540,Oriental Bank of Commerce,2/19/20,14
10541,Oriental Bank of Commerce,2/20/20,12
10542,Oriental Bank of Commerce,2/21/20,10
10543,Oriental Bank of Commerce,2/22/20,1
10544,Oriental Bank of Commerce,2/23/20,4
10545,Oriental Bank of Commerce,2/24/20,0
10546,Oriental Bank of Commerce,2/25/20,5
10547,Oriental Bank of Commerce,2/26/20,6
10548,Oriental Bank of Commerce,2/27/20,5
10549,Oriental Bank of Commerce,2/28/20,1
10550,Oriental Bank of Commerce,2/29/20,7
10551,Oriental Bank of Commerce,3/1/20,13
10552,Oriental Bank of Commerce,3/2/20,5
10553,Oriental Bank of Commerce,3/3/20,53
10554,Oriental Bank of Commerce,3/4/20,45
10555,Oriental Bank of Commerce,3/5/20,2677
10556,Oriental Bank of Commerce,3/6/20,437
10557,Oriental Bank of Commerce,3/7/20,174
10558,Oriental Bank of Commerce,3/8/20,382
10559,Oriental Bank of Commerce,3/9/20,144
10560,Oriental Bank of Commerce,3/10/20,163
10561,Oriental Bank of Commerce,3/11/20,143
10562,Oriental Bank of Commerce,3/12/20,103
10563,Oriental Bank of Commerce,3/13/20,59
10564,Oriental Bank of Commerce,3/14/20,38
10565,Oriental Bank of Commerce,3/15/20,71
10566,Oriental Bank of Commerce,3/16/20,64
10567,Oriental Bank of Commerce,3/17/20,53
10568,Oriental Bank of Commerce,3/18/20,42
10569,Oriental Bank of Commerce,3/19/20,33
10570,Oriental Bank of Commerce,3/20/20,18
10571,Oriental Bank of Commerce,3/21/20,16
10572,Oriental Bank of Commerce,3/22/20,21
10573,Oriental Bank of Commerce,3/23/20,22
10574,Oriental Bank of Commerce,3/24/20,35
10575,Oriental Bank of Commerce,3/25/20,23
10576,Oriental Bank of Commerce,3/26/20,25
10577,Oriental Bank of Commerce,3/27/20,24
10578,Oriental Bank of Commerce,3/28/20,34
10579,Oriental Bank of Commerce,3/29/20,122
10580,Oriental Bank of Commerce,3/30/20,79
10581,Oriental Bank of Commerce,3/31/20,456
10582,Oriental Bank of Commerce,4/1/20,280
10583,Oriental Bank of Commerce,4/2/20,213
10584,Oriental Bank of Commerce,4/3/20,92
10585,Oriental Bank of Commerce,4/4/20,90
10586,Oriental Bank of Commerce,4/5/20,84
10587,Oriental Bank of Commerce,4/6/20,64
10588,Oriental Bank of Commerce,4/7/20,57
10589,Oriental Bank of Commerce,4/8/20,36
10590,Oriental Bank of Commerce,4/9/20,27
10591,Oriental Bank of Commerce,4/10/20,39
10592,Oriental Bank of Commerce,4/11/20,28
10593,Oriental Bank of Commerce,4/12/20,53
10594,Oriental Bank of Commerce,4/13/20,21
10595,Oriental Bank of Commerce,4/14/20,36
10596,Oriental Bank of Commerce,4/15/20,51
10597,Oriental Bank of Commerce,4/16/20,52
10598,Oriental Bank of Commerce,4/17/20,54
10599,Oriental Bank of Commerce,4/18/20,33
10600,Oriental Bank of Commerce,4/19/20,44
10601,Oriental Bank of Commerce,4/20/20,40
10602,Oriental Bank of Commerce,4/21/20,46
10603,Oriental Bank of Commerce,4/22/20,49
10604,Oriental Bank of Commerce,4/23/20,32
10605,Oriental Bank of Commerce,4/24/20,40
10606,Oriental Bank of Commerce,4/25/20,50
10607,Oriental Bank of Commerce,4/26/20,39
10608,Oriental Bank of Commerce,4/27/20,31
10609,Oriental Bank of Commerce,4/28/20,61
10610,Oriental Bank of Commerce,4/29/20,41
10611,Oriental Bank of Commerce,4/30/20,39
10612,Oriental Bank of Commerce,5/1/20,38
10613,Oriental Bank of Commerce,5/2/20,30
10614,Rihanna,1/2/20,4
10615,Rihanna,1/3/20,20
10616,Rihanna,1/4/20,25
10617,Rihanna,1/5/20,11
10618,Rihanna,1/6/20,3
10619,Rihanna,1/7/20,5
10620,Rihanna,1/8/20,5
10621,Rihanna,1/9/20,5
10622,Rihanna,1/10/20,397
10623,Rihanna,1/11/20,511
10624,Rihanna,1/12/20,142
10625,Rihanna,1/13/20,24
10626,Rihanna,1/14/20,8
10627,Rihanna,1/15/20,82
10628,Rihanna,1/16/20,98
10629,Rihanna,1/17/20,267
10630,Rihanna,1/18/20,130
10631,Rihanna,1/19/20,31
10632,Rihanna,1/20/20,19
10633,Rihanna,1/21/20,12
10634,Rihanna,1/22/20,21
10635,Rihanna,1/23/20,12
10636,Rihanna,1/24/20,4
10637,Rihanna,1/25/20,0
10638,Rihanna,1/26/20,9
10639,Rihanna,1/27/20,3
10640,Rihanna,1/28/20,108
10641,Rihanna,1/29/20,687
10642,Rihanna,1/30/20,363
10643,Rihanna,1/31/20,69
10644,Rihanna,2/1/20,269
10645,Rihanna,2/2/20,78
10646,Rihanna,2/3/20,46
10647,Rihanna,2/4/20,21
10648,Rihanna,2/5/20,7
10649,Rihanna,2/6/20,12
10650,Rihanna,2/7/20,13
10651,Rihanna,2/8/20,67
10652,Rihanna,2/9/20,34
10653,Rihanna,2/10/20,21
10654,Rihanna,2/11/20,5
10655,Rihanna,2/12/20,2
10656,Rihanna,2/13/20,34
10657,Rihanna,2/14/20,50
10658,Rihanna,2/15/20,26
10659,Rihanna,2/16/20,23
10660,Rihanna,2/17/20,14
10661,Rihanna,2/18/20,5
10662,Rihanna,2/19/20,1
10663,Rihanna,2/20/20,31
10664,Rihanna,2/21/20,23
10665,Rihanna,2/22/20,25
10666,Rihanna,2/23/20,13
10667,Rihanna,2/24/20,4
10668,Rihanna,2/25/20,3
10669,Rihanna,2/26/20,2
10670,Rihanna,2/27/20,1
10671,Rihanna,2/28/20,230
10672,Rihanna,2/29/20,14
10673,Rihanna,3/1/20,14
10674,Rihanna,3/2/20,15
10675,Rihanna,3/3/20,8
10676,Rihanna,3/4/20,3
10677,Rihanna,3/5/20,5
10678,Rihanna,3/6/20,5
10679,Rihanna,3/7/20,4
10680,Rihanna,3/8/20,3
10681,Rihanna,3/9/20,32
10682,Rihanna,3/10/20,10
10683,Rihanna,3/11/20,8
10684,Rihanna,3/12/20,5
10685,Rihanna,3/13/20,5
10686,Rihanna,3/14/20,7
10687,Rihanna,3/15/20,8
10688,Rihanna,3/16/20,2
10689,Rihanna,3/17/20,1
10690,Rihanna,3/18/20,3
10691,Rihanna,3/19/20,3
10692,Rihanna,3/20/20,1
10693,Rihanna,3/21/20,52
10694,Rihanna,3/22/20,21
10695,Rihanna,3/23/20,8
10696,Rihanna,3/24/20,6
10697,Rihanna,3/25/20,843
10698,Rihanna,3/26/20,2567
10699,Rihanna,3/27/20,850
10700,Rihanna,3/28/20,446
10701,Rihanna,3/29/20,313
10702,Rihanna,3/30/20,306
10703,Rihanna,3/31/20,163
10704,Rihanna,4/1/20,92
10705,Rihanna,4/2/20,39
10706,Rihanna,4/3/20,11
10707,Rihanna,4/4/20,7
10708,Rihanna,4/5/20,8
10709,Rihanna,4/6/20,4
10710,Rihanna,4/7/20,13
10711,Rihanna,4/8/20,8
10712,Rihanna,4/9/20,39
10713,Rihanna,4/10/20,14
10714,Rihanna,4/11/20,79
10715,Rihanna,4/12/20,27
10716,Rihanna,4/13/20,13
10717,Rihanna,4/14/20,7
10718,Rihanna,4/15/20,22
10719,Rihanna,4/16/20,11
10720,Rihanna,4/17/20,0
10721,Rihanna,4/18/20,1
10722,Rihanna,4/19/20,1
10723,Rihanna,4/20/20,23
10724,Rihanna,4/21/20,6
10725,Rihanna,4/22/20,438
10726,Rihanna,4/23/20,362
10727,Rihanna,4/24/20,318
10728,Rihanna,4/25/20,128
10729,Rihanna,4/26/20,13
10730,Rihanna,4/27/20,7
10731,Rihanna,4/28/20,5
10732,Rihanna,4/29/20,4
10733,Rihanna,4/30/20,11
10734,Rihanna,5/1/20,7
10735,Rihanna,5/2/20,6
10736,Beyonce,1/2/20,0
10737,Beyonce,1/3/20,0
10738,Beyonce,1/4/20,0
10739,Beyonce,1/5/20,0
10740,Beyonce,1/6/20,0
10741,Beyonce,1/7/20,0
10742,Beyonce,1/8/20,0
10743,Beyonce,1/9/20,0
10744,Beyonce,1/10/20,0
10745,Beyonce,1/11/20,0
10746,Beyonce,1/12/20,0
10747,Beyonce,1/13/20,0
10748,Beyonce,1/14/20,0
10749,Beyonce,1/15/20,0
10750,Beyonce,1/16/20,0
10751,Beyonce,1/17/20,0
10752,Beyonce,1/18/20,0
10753,Beyonce,1/19/20,0
10754,Beyonce,1/20/20,0
10755,Beyonce,1/21/20,0
10756,Beyonce,1/22/20,0
10757,Beyonce,1/23/20,0
10758,Beyonce,1/24/20,0
10759,Beyonce,1/25/20,0
10760,Beyonce,1/26/20,0
10761,Beyonce,1/27/20,0
10762,Beyonce,1/28/20,0
10763,Beyonce,1/29/20,0
10764,Beyonce,1/30/20,0
10765,Beyonce,1/31/20,0
10766,Beyonce,2/1/20,0
10767,Beyonce,2/2/20,0
10768,Beyonce,2/3/20,0
10769,Beyonce,2/4/20,0
10770,Beyonce,2/5/20,0
10771,Beyonce,2/6/20,0
10772,Beyonce,2/7/20,0
10773,Beyonce,2/8/20,0
10774,Beyonce,2/9/20,0
10775,Beyonce,2/10/20,0
10776,Beyonce,2/11/20,0
10777,Beyonce,2/12/20,0
10778,Beyonce,2/13/20,0
10779,Beyonce,2/14/20,0
10780,Beyonce,2/15/20,0
10781,Beyonce,2/16/20,0
10782,Beyonce,2/17/20,0
10783,Beyonce,2/18/20,0
10784,Beyonce,2/19/20,0
10785,Beyonce,2/20/20,0
10786,Beyonce,2/21/20,0
10787,Beyonce,2/22/20,0
10788,Beyonce,2/23/20,0
10789,Beyonce,2/24/20,0
10790,Beyonce,2/25/20,0
10791,Beyonce,2/26/20,0
10792,Beyonce,2/27/20,0
10793,Beyonce,2/28/20,0
10794,Beyonce,2/29/20,0
10795,Beyonce,3/1/20,0
10796,Beyonce,3/2/20,0
10797,Beyonce,3/3/20,0
10798,Beyonce,3/4/20,0
10799,Beyonce,3/5/20,0
10800,Beyonce,3/6/20,0
10801,Beyonce,3/7/20,0
10802,Beyonce,3/8/20,0
10803,Beyonce,3/9/20,0
10804,Beyonce,3/10/20,0
10805,Beyonce,3/11/20,0
10806,Beyonce,3/12/20,0
10807,Beyonce,3/13/20,0
10808,Beyonce,3/14/20,0
10809,Beyonce,3/15/20,0
10810,Beyonce,3/16/20,0
10811,Beyonce,3/17/20,0
10812,Beyonce,3/18/20,0
10813,Beyonce,3/19/20,0
10814,Beyonce,3/20/20,0
10815,Beyonce,3/21/20,0
10816,Beyonce,3/22/20,0
10817,Beyonce,3/23/20,0
10818,Beyonce,3/24/20,0
10819,Beyonce,3/25/20,0
10820,Beyonce,3/26/20,0
10821,Beyonce,3/27/20,0
10822,Beyonce,3/28/20,0
10823,Beyonce,3/29/20,0
10824,Beyonce,3/30/20,0
10825,Beyonce,3/31/20,0
10826,Beyonce,4/1/20,0
10827,Beyonce,4/2/20,0
10828,Beyonce,4/3/20,0
10829,Beyonce,4/4/20,0
10830,Beyonce,4/5/20,0
10831,Beyonce,4/6/20,0
10832,Beyonce,4/7/20,0
10833,Beyonce,4/8/20,0
10834,Beyonce,4/9/20,0
10835,Beyonce,4/10/20,0
10836,Beyonce,4/11/20,0
10837,Beyonce,4/12/20,0
10838,Beyonce,4/13/20,0
10839,Beyonce,4/14/20,0
10840,Beyonce,4/15/20,0
10841,Beyonce,4/16/20,0
10842,Beyonce,4/17/20,0
10843,Beyonce,4/18/20,0
10844,Beyonce,4/19/20,0
10845,Beyonce,4/20/20,0
10846,Beyonce,4/21/20,0
10847,Beyonce,4/22/20,0
10848,Beyonce,4/23/20,0
10849,Beyonce,4/24/20,0
10850,Beyonce,4/25/20,0
10851,Beyonce,4/26/20,0
10852,Beyonce,4/27/20,0
10853,Beyonce,4/28/20,0
10854,Beyonce,4/29/20,0
10855,Beyonce,4/30/20,0
10856,Beyonce,5/1/20,0
10857,Beyonce,5/2/20,0
10858,Lil Nas X,1/2/20,3
10859,Lil Nas X,1/3/20,1
10860,Lil Nas X,1/4/20,2
10861,Lil Nas X,1/5/20,0
10862,Lil Nas X,1/6/20,0
10863,Lil Nas X,1/7/20,4
10864,Lil Nas X,1/8/20,2
10865,Lil Nas X,1/9/20,6
10866,Lil Nas X,1/10/20,5
10867,Lil Nas X,1/11/20,1
10868,Lil Nas X,1/12/20,5
10869,Lil Nas X,1/13/20,1
10870,Lil Nas X,1/14/20,1
10871,Lil Nas X,1/15/20,2
10872,Lil Nas X,1/16/20,1
10873,Lil Nas X,1/17/20,2
10874,Lil Nas X,1/18/20,5
10875,Lil Nas X,1/19/20,4
10876,Lil Nas X,1/20/20,0
10877,Lil Nas X,1/21/20,0
10878,Lil Nas X,1/22/20,0
10879,Lil Nas X,1/23/20,28
10880,Lil Nas X,1/24/20,23
10881,Lil Nas X,1/25/20,7
10882,Lil Nas X,1/26/20,2
10883,Lil Nas X,1/27/20,306
10884,Lil Nas X,1/28/20,1707
10885,Lil Nas X,1/29/20,735
10886,Lil Nas X,1/30/20,373
10887,Lil Nas X,1/31/20,317
10888,Lil Nas X,2/1/20,312
10889,Lil Nas X,2/2/20,286
10890,Lil Nas X,2/3/20,118
10891,Lil Nas X,2/4/20,41
10892,Lil Nas X,2/5/20,18
10893,Lil Nas X,2/6/20,93
10894,Lil Nas X,2/7/20,23
10895,Lil Nas X,2/8/20,14
10896,Lil Nas X,2/9/20,7
10897,Lil Nas X,2/10/20,11
10898,Lil Nas X,2/11/20,9
10899,Lil Nas X,2/12/20,0
10900,Lil Nas X,2/13/20,8
10901,Lil Nas X,2/14/20,4
10902,Lil Nas X,2/15/20,5
10903,Lil Nas X,2/16/20,5
10904,Lil Nas X,2/17/20,4
10905,Lil Nas X,2/18/20,5
10906,Lil Nas X,2/19/20,9
10907,Lil Nas X,2/20/20,2
10908,Lil Nas X,2/21/20,1
10909,Lil Nas X,2/22/20,3
10910,Lil Nas X,2/23/20,6
10911,Lil Nas X,2/24/20,2
10912,Lil Nas X,2/25/20,13
10913,Lil Nas X,2/26/20,4
10914,Lil Nas X,2/27/20,15
10915,Lil Nas X,2/28/20,4
10916,Lil Nas X,2/29/20,4
10917,Lil Nas X,3/1/20,7
10918,Lil Nas X,3/2/20,0
10919,Lil Nas X,3/3/20,1
10920,Lil Nas X,3/4/20,0
10921,Lil Nas X,3/5/20,0
10922,Lil Nas X,3/6/20,3
10923,Lil Nas X,3/7/20,0
10924,Lil Nas X,3/8/20,5
10925,Lil Nas X,3/9/20,4
10926,Lil Nas X,3/10/20,2
10927,Lil Nas X,3/11/20,1
10928,Lil Nas X,3/12/20,4
10929,Lil Nas X,3/13/20,0
10930,Lil Nas X,3/14/20,3
10931,Lil Nas X,3/15/20,2
10932,Lil Nas X,3/16/20,1
10933,Lil Nas X,3/17/20,1
10934,Lil Nas X,3/18/20,3
10935,Lil Nas X,3/19/20,1
10936,Lil Nas X,3/20/20,0
10937,Lil Nas X,3/21/20,1
10938,Lil Nas X,3/22/20,0
10939,Lil Nas X,3/23/20,0
10940,Lil Nas X,3/24/20,5
10941,Lil Nas X,3/25/20,2
10942,Lil Nas X,3/26/20,2
10943,Lil Nas X,3/27/20,1
10944,Lil Nas X,3/28/20,1
10945,Lil Nas X,3/29/20,2
10946,Lil Nas X,3/30/20,0
10947,Lil Nas X,3/31/20,0
10948,Lil Nas X,4/1/20,53
10949,Lil Nas X,4/2/20,26
10950,Lil Nas X,4/3/20,15
10951,Lil Nas X,4/4/20,12
10952,Lil Nas X,4/5/20,22
10953,Lil Nas X,4/6/20,18
10954,Lil Nas X,4/7/20,11
10955,Lil Nas X,4/8/20,14
10956,Lil Nas X,4/9/20,4
10957,Lil Nas X,4/10/20,9
10958,Lil Nas X,4/11/20,9
10959,Lil Nas X,4/12/20,2
10960,Lil Nas X,4/13/20,3
10961,Lil Nas X,4/14/20,3
10962,Lil Nas X,4/15/20,5
10963,Lil Nas X,4/16/20,2
10964,Lil Nas X,4/17/20,0
10965,Lil Nas X,4/18/20,1
10966,Lil Nas X,4/19/20,1
10967,Lil Nas X,4/20/20,3
10968,Lil Nas X,4/21/20,3
10969,Lil Nas X,4/22/20,3
10970,Lil Nas X,4/23/20,1
10971,Lil Nas X,4/24/20,0
10972,Lil Nas X,4/25/20,1
10973,Lil Nas X,4/26/20,1
10974,Lil Nas X,4/27/20,0
10975,Lil Nas X,4/28/20,1
10976,Lil Nas X,4/29/20,4
10977,Lil Nas X,4/30/20,1
10978,Lil Nas X,5/1/20,0
10979,Lil Nas X,5/2/20,0
10980,World Health Organisation,1/2/20,0
10981,World Health Organisation,1/3/20,0
10982,World Health Organisation,1/4/20,0
10983,World Health Organisation,1/5/20,0
10984,World Health Organisation,1/6/20,0
10985,World Health Organisation,1/7/20,0
10986,World Health Organisation,1/8/20,0
10987,World Health Organisation,1/9/20,0
10988,World Health Organisation,1/10/20,0
10989,World Health Organisation,1/11/20,0
10990,World Health Organisation,1/12/20,0
10991,World Health Organisation,1/13/20,1
10992,World Health Organisation,1/14/20,0
10993,World Health Organisation,1/15/20,0
10994,World Health Organisation,1/16/20,0
10995,World Health Organisation,1/17/20,1
10996,World Health Organisation,1/18/20,0
10997,World Health Organisation,1/19/20,0
10998,World Health Organisation,1/20/20,0
10999,World Health Organisation,1/21/20,0
11000,World Health Organisation,1/22/20,0
11001,World Health Organisation,1/23/20,1
11002,World Health Organisation,1/24/20,0
11003,World Health Organisation,1/25/20,0
11004,World Health Organisation,1/26/20,0
11005,World Health Organisation,1/27/20,0
11006,World Health Organisation,1/28/20,7
11007,World Health Organisation,1/29/20,335
11008,World Health Organisation,1/30/20,566
11009,World Health Organisation,1/31/20,73
11010,World Health Organisation,2/1/20,21
11011,World Health Organisation,2/2/20,32
11012,World Health Organisation,2/3/20,60
11013,World Health Organisation,2/4/20,64
11014,World Health Organisation,2/5/20,56
11015,World Health Organisation,2/6/20,29
11016,World Health Organisation,2/7/20,21
11017,World Health Organisation,2/8/20,26
11018,World Health Organisation,2/9/20,21
