,peak_duration,peak_size,entity,peak_start_date
2266,0,16,Donald Trump,2020-01-27
2267,0,15,Donald Trump,2020-01-28
2268,0,34,Donald Trump,2020-01-29
2269,0,43,Donald Trump,2020-01-30
2270,0,43,Donald Trump,2020-01-31
2271,0,42,Donald Trump,2020-02-01
2272,0,34,Donald Trump,2020-02-02
2273,0,43,Donald Trump,2020-02-03
2274,0,30,Donald Trump,2020-02-04
2275,6,454,Donald Trump,2020-02-05
2276,0,50,Donald Trump,2020-02-12
2277,0,28,Donald Trump,2020-02-13
2278,10,543,Donald Trump,2020-02-14
2279,0,80,Donald Trump,2020-02-25
2280,0,55,Donald Trump,2020-02-26
2281,0,55,Donald Trump,2020-02-27
2282,0,55,Donald Trump,2020-02-28
2283,0,49,Donald Trump,2020-02-29
2284,0,49,Donald Trump,2020-03-01
2285,0,58,Donald Trump,2020-03-02
2286,0,37,Donald Trump,2020-03-03
2287,0,37,Donald Trump,2020-03-04
2288,0,37,Donald Trump,2020-03-05
2289,0,27,Donald Trump,2020-03-06
2290,0,27,Donald Trump,2020-03-07
2291,0,25,Donald Trump,2020-03-08
2292,0,32,Donald Trump,2020-03-09
2293,0,32,Donald Trump,2020-03-10
2294,0,29,Donald Trump,2020-03-11
2295,0,92,Donald Trump,2020-03-12
2296,0,92,Donald Trump,2020-03-13
2297,0,92,Donald Trump,2020-03-14
2298,5,407,Donald Trump,2020-03-15
2299,0,121,Donald Trump,2020-03-21
2300,0,120,Donald Trump,2020-03-22
2301,15,801,Donald Trump,2020-03-23
2302,0,111,Donald Trump,2020-04-08
2303,0,75,Donald Trump,2020-04-09
2304,0,50,Donald Trump,2020-04-10
2305,0,50,Donald Trump,2020-04-11
2306,0,65,Donald Trump,2020-04-12
2307,0,65,Donald Trump,2020-04-13
2308,6,417,Donald Trump,2020-04-14
2309,0,187,Donald Trump,2020-04-21
2310,0,187,Donald Trump,2020-04-22
2311,0,187,Donald Trump,2020-04-23
2312,0,187,Donald Trump,2020-04-24
2313,0,188,Donald Trump,2020-04-25
2314,0,77,Donald Trump,2020-04-26
2315,0,89,Donald Trump,2020-04-27
2316,0,45,Drake,2020-01-02
2317,0,34,Drake,2020-01-03
2318,0,34,Drake,2020-01-04
2319,0,245,Drake,2020-01-05
2320,0,239,Drake,2020-01-06
2321,0,237,Drake,2020-01-07
2322,0,237,Drake,2020-01-08
2323,0,239,Drake,2020-01-09
2324,0,97,Drake,2020-01-10
2325,0,54,Drake,2020-01-11
2326,0,68,Drake,2020-01-12
2327,0,69,Drake,2020-01-13
2328,0,71,Drake,2020-01-14
2329,0,19,Drake,2020-01-15
2330,0,5,Drake,2020-01-16
2331,0,24,Drake,2020-01-17
2332,0,24,Drake,2020-01-18
2333,0,24,Drake,2020-01-19
2334,0,28,Drake,2020-01-20
2335,0,29,Drake,2020-01-21
2336,0,17,Drake,2020-01-22
2337,0,90,Drake,2020-01-23
2338,0,445,Drake,2020-01-24
2339,0,445,Drake,2020-01-25
2340,0,441,Drake,2020-01-26
2341,0,1111,Drake,2020-01-27
2342,0,1053,Drake,2020-01-28
2343,0,1143,Drake,2020-01-29
2344,0,1148,Drake,2020-01-30
2345,0,1148,Drake,2020-01-31
2346,0,151,Drake,2020-02-01
2347,0,48,Drake,2020-02-02
2348,0,172,Drake,2020-02-03
2349,0,172,Drake,2020-02-04
2350,0,172,Drake,2020-02-05
2351,0,341,Drake,2020-02-06
2352,0,290,Drake,2020-02-07
2353,0,311,Drake,2020-02-08
2354,0,332,Drake,2020-02-09
2355,0,332,Drake,2020-02-10
2356,0,494,Drake,2020-02-11
2357,0,494,Drake,2020-02-12
2358,0,494,Drake,2020-02-13
2359,0,474,Drake,2020-02-14
2360,0,523,Drake,2020-02-15
2361,0,202,Drake,2020-02-16
2362,0,114,Drake,2020-02-17
2363,0,93,Drake,2020-02-18
2364,0,149,Drake,2020-02-19
2365,0,131,Drake,2020-02-20
2366,0,138,Drake,2020-02-21
2367,0,142,Drake,2020-02-22
2368,0,142,Drake,2020-02-23
2369,5,3395,Drake,2020-02-24
2370,0,1517,Drake,2020-03-01
2371,0,501,Drake,2020-03-02
2372,0,315,Drake,2020-03-03
2373,0,103,Drake,2020-03-04
2374,0,66,Drake,2020-03-05
2375,0,66,Drake,2020-03-06
2376,0,256,Drake,2020-03-07
2377,0,256,Drake,2020-03-08
2378,0,244,Drake,2020-03-09
2379,0,270,Drake,2020-03-10
2380,0,273,Drake,2020-03-11
2381,0,172,Drake,2020-03-12
2382,0,52,Drake,2020-03-13
2383,0,52,Drake,2020-03-14
2384,0,52,Drake,2020-03-15
2385,0,263,Drake,2020-03-16
2386,0,559,Drake,2020-03-17
2387,0,556,Drake,2020-03-18
2388,0,532,Drake,2020-03-19
2389,6,4303,Drake,2020-03-20
2390,0,1404,Drake,2020-03-27
2391,0,495,Drake,2020-03-28
2392,0,1515,Drake,2020-03-29
2393,0,1515,Drake,2020-03-30
2394,0,1560,Drake,2020-03-31
2395,6,9682,Drake,2020-04-01
2396,0,2441,Drake,2020-04-08
2397,0,927,Drake,2020-04-09
2398,0,165,Drake,2020-04-10
2399,0,372,Drake,2020-04-11
2400,0,406,Drake,2020-04-12
2401,0,434,Drake,2020-04-13
2402,0,411,Drake,2020-04-14
2403,0,218,Drake,2020-04-15
2404,0,337,Drake,2020-04-16
2405,0,337,Drake,2020-04-17
2406,0,282,Drake,2020-04-18
2407,0,284,Drake,2020-04-19
2408,0,314,Drake,2020-04-20
2409,0,190,Drake,2020-04-21
2410,0,61,Drake,2020-04-22
2411,0,49,Drake,2020-04-23
2412,0,19,Drake,2020-04-24
2413,0,19,Drake,2020-04-25
2414,0,1320,Drake,2020-04-26
2415,0,1814,Drake,2020-04-27
2416,0,0,Eddie Money,2020-01-02
2417,0,0,Eddie Money,2020-01-03
2418,0,0,Eddie Money,2020-01-04
2419,0,0,Eddie Money,2020-01-05
2420,0,0,Eddie Money,2020-01-06
2421,0,0,Eddie Money,2020-01-07
2422,0,0,Eddie Money,2020-01-08
2423,0,0,Eddie Money,2020-01-09
2424,0,0,Eddie Money,2020-01-10
2425,0,0,Eddie Money,2020-01-11
2426,0,0,Eddie Money,2020-01-12
2427,0,0,Eddie Money,2020-01-13
2428,0,0,Eddie Money,2020-01-14
2429,0,0,Eddie Money,2020-01-15
2430,0,0,Eddie Money,2020-01-16
2431,0,0,Eddie Money,2020-01-17
2432,0,0,Eddie Money,2020-01-18
2433,0,0,Eddie Money,2020-01-19
2434,0,0,Eddie Money,2020-01-20
2435,0,0,Eddie Money,2020-01-21
2436,0,0,Eddie Money,2020-01-22
2437,0,0,Eddie Money,2020-01-23
2438,0,0,Eddie Money,2020-01-24
2439,0,0,Eddie Money,2020-01-25
2440,0,0,Eddie Money,2020-01-26
2441,0,0,Eddie Money,2020-01-27
2442,0,0,Eddie Money,2020-01-28
2443,0,0,Eddie Money,2020-01-29
2444,0,0,Eddie Money,2020-01-30
2445,0,0,Eddie Money,2020-01-31
2446,0,0,Eddie Money,2020-02-01
2447,0,0,Eddie Money,2020-02-02
2448,0,0,Eddie Money,2020-02-03
2449,0,0,Eddie Money,2020-02-04
2450,0,0,Eddie Money,2020-02-05
2451,0,0,Eddie Money,2020-02-06
2452,0,0,Eddie Money,2020-02-07
2453,0,0,Eddie Money,2020-02-08
2454,0,0,Eddie Money,2020-02-09
2455,0,0,Eddie Money,2020-02-10
2456,0,0,Eddie Money,2020-02-11
2457,0,0,Eddie Money,2020-02-12
2458,0,0,Eddie Money,2020-02-13
2459,0,0,Eddie Money,2020-02-14
2460,0,0,Eddie Money,2020-02-15
2461,7,1737,Eddie Money,2020-02-16
2462,0,369,Eddie Money,2020-02-24
2463,0,369,Eddie Money,2020-02-25
2464,0,369,Eddie Money,2020-02-26
2465,0,362,Eddie Money,2020-02-27
2466,0,197,Eddie Money,2020-02-28
2467,0,105,Eddie Money,2020-02-29
2468,0,69,Eddie Money,2020-03-01
2469,0,29,Eddie Money,2020-03-02
2470,0,19,Eddie Money,2020-03-03
2471,0,8,Eddie Money,2020-03-04
2472,0,4,Eddie Money,2020-03-05
2473,0,4,Eddie Money,2020-03-06
2474,0,2,Eddie Money,2020-03-07
2475,0,2,Eddie Money,2020-03-08
2476,0,2,Eddie Money,2020-03-09
2477,0,1,Eddie Money,2020-03-10
2478,0,1,Eddie Money,2020-03-11
2479,0,2,Eddie Money,2020-03-12
2480,0,2,Eddie Money,2020-03-13
2481,0,1,Eddie Money,2020-03-14
2482,0,1,Eddie Money,2020-03-15
2483,0,1,Eddie Money,2020-03-16
2484,0,4,Eddie Money,2020-03-17
2485,0,5,Eddie Money,2020-03-18
2486,0,8,Eddie Money,2020-03-19
2487,0,7,Eddie Money,2020-03-20
2488,0,5,Eddie Money,2020-03-21
2489,0,7,Eddie Money,2020-03-22
2490,0,8,Eddie Money,2020-03-23
2491,0,4,Eddie Money,2020-03-24
2492,0,3,Eddie Money,2020-03-25
2493,0,1,Eddie Money,2020-03-26
2494,0,3,Eddie Money,2020-03-27
2495,0,3,Eddie Money,2020-03-28
2496,0,3,Eddie Money,2020-03-29
2497,0,3,Eddie Money,2020-03-30
2498,0,3,Eddie Money,2020-03-31
2499,0,1,Eddie Money,2020-04-01
2500,0,1,Eddie Money,2020-04-02
2501,0,0,Eddie Money,2020-04-03
2502,0,0,Eddie Money,2020-04-04
2503,0,0,Eddie Money,2020-04-05
2504,0,0,Eddie Money,2020-04-06
2505,0,0,Eddie Money,2020-04-07
2506,0,0,Eddie Money,2020-04-08
2507,0,0,Eddie Money,2020-04-09
2508,0,0,Eddie Money,2020-04-10
2509,0,0,Eddie Money,2020-04-11
2510,0,0,Eddie Money,2020-04-12
2511,0,0,Eddie Money,2020-04-13
2512,0,0,Eddie Money,2020-04-14
2513,0,0,Eddie Money,2020-04-15
2514,0,0,Eddie Money,2020-04-16
2515,0,0,Eddie Money,2020-04-17
2516,0,0,Eddie Money,2020-04-18
2517,0,0,Eddie Money,2020-04-19
2518,0,0,Eddie Money,2020-04-20
2519,0,0,Eddie Money,2020-04-21
2520,0,0,Eddie Money,2020-04-22
2521,0,0,Eddie Money,2020-04-23
2522,0,0,Eddie Money,2020-04-24
2523,0,0,Eddie Money,2020-04-25
2524,0,0,Eddie Money,2020-04-26
2525,6,3923,Eddie Money,2020-04-27
2526,0,65,Eminem,2020-01-02
2527,0,66,Eminem,2020-01-03
2528,0,9,Eminem,2020-01-04
2529,0,12,Eminem,2020-01-05
2530,0,12,Eminem,2020-01-06
2531,0,12,Eminem,2020-01-07
2532,0,14,Eminem,2020-01-08
2533,0,14,Eminem,2020-01-09
2534,0,10,Eminem,2020-01-10
2535,6,1437,Eminem,2020-01-11
2536,6,2621,Eminem,2020-01-18
2537,0,442,Eminem,2020-01-25
2538,0,358,Eminem,2020-01-26
2539,0,330,Eminem,2020-01-27
2540,0,345,Eminem,2020-01-28
2541,0,151,Eminem,2020-01-29
2542,0,93,Eminem,2020-01-30
2543,0,28,Eminem,2020-01-31
2544,0,13,Eminem,2020-02-01
2545,4,1190,Eminem,2020-02-02
2546,4,1134,Eminem,2020-02-07
2547,0,482,Eminem,2020-02-12
2548,0,69,Eminem,2020-02-13
2549,0,298,Eminem,2020-02-14
2550,0,298,Eminem,2020-02-15
2551,0,230,Eminem,2020-02-16
2552,9,1875,Eminem,2020-02-17
2553,0,668,Eminem,2020-02-27
2554,0,247,Eminem,2020-02-28
2555,0,127,Eminem,2020-02-29
2556,0,128,Eminem,2020-03-01
2557,0,163,Eminem,2020-03-02
2558,0,163,Eminem,2020-03-03
2559,6,1438,Eminem,2020-03-04
2560,5,1166,Eminem,2020-03-11
2561,0,405,Eminem,2020-03-17
2562,0,395,Eminem,2020-03-18
2563,0,465,Eminem,2020-03-19
2564,0,512,Eminem,2020-03-20
2565,0,263,Eminem,2020-03-21
2566,0,122,Eminem,2020-03-22
2567,0,111,Eminem,2020-03-23
2568,0,290,Eminem,2020-03-24
2569,0,290,Eminem,2020-03-25
2570,0,276,Eminem,2020-03-26
2571,0,276,Eminem,2020-03-27
2572,0,276,Eminem,2020-03-28
2573,0,62,Eminem,2020-03-29
2574,0,84,Eminem,2020-03-30
2575,0,84,Eminem,2020-03-31
2576,0,50,Eminem,2020-04-01
2577,0,22,Eminem,2020-04-02
2578,0,5,Eminem,2020-04-03
2579,0,13,Eminem,2020-04-04
2580,0,16,Eminem,2020-04-05
2581,0,20,Eminem,2020-04-06
2582,0,20,Eminem,2020-04-07
2583,0,22,Eminem,2020-04-08
2584,0,22,Eminem,2020-04-09
2585,0,22,Eminem,2020-04-10
2586,0,13,Eminem,2020-04-11
2587,0,9,Eminem,2020-04-12
2588,0,9,Eminem,2020-04-13
2589,0,9,Eminem,2020-04-14
2590,0,9,Eminem,2020-04-15
2591,0,9,Eminem,2020-04-16
2592,0,20,Eminem,2020-04-17
2593,0,31,Eminem,2020-04-18
2594,0,31,Eminem,2020-04-19
2595,0,86,Eminem,2020-04-20
2596,0,79,Eminem,2020-04-21
2597,0,79,Eminem,2020-04-22
2598,0,79,Eminem,2020-04-23
2599,0,69,Eminem,2020-04-24
2600,0,69,Eminem,2020-04-25
2601,0,641,Eminem,2020-04-26
2602,0,641,Eminem,2020-04-27
2603,5,215,Facebook,2020-01-02
2604,0,109,Facebook,2020-01-08
2605,0,21,Facebook,2020-01-09
2606,0,26,Facebook,2020-01-10
2607,0,26,Facebook,2020-01-11
2608,0,26,Facebook,2020-01-12
2609,0,29,Facebook,2020-01-13
2610,0,46,Facebook,2020-01-14
2611,0,44,Facebook,2020-01-15
2612,0,42,Facebook,2020-01-16
2613,0,17,Facebook,2020-01-17
2614,0,26,Facebook,2020-01-18
2615,0,14,Facebook,2020-01-19
2616,0,23,Facebook,2020-01-20
2617,0,31,Facebook,2020-01-21
2618,0,31,Facebook,2020-01-22
2619,0,31,Facebook,2020-01-23
2620,0,73,Facebook,2020-01-24
2621,0,73,Facebook,2020-01-25
2622,0,67,Facebook,2020-01-26
2623,0,71,Facebook,2020-01-27
2624,0,71,Facebook,2020-01-28
2625,0,18,Facebook,2020-01-29
2626,0,43,Facebook,2020-01-30
2627,0,122,Facebook,2020-01-31
2628,0,114,Facebook,2020-02-01
2629,0,111,Facebook,2020-02-02
2630,0,84,Facebook,2020-02-03
2631,0,106,Facebook,2020-02-04
2632,0,79,Facebook,2020-02-05
2633,0,79,Facebook,2020-02-06
2634,0,26,Facebook,2020-02-07
2635,0,21,Facebook,2020-02-08
2636,0,65,Facebook,2020-02-09
2637,0,65,Facebook,2020-02-10
2638,0,78,Facebook,2020-02-11
2639,0,78,Facebook,2020-02-12
2640,0,78,Facebook,2020-02-13
2641,0,27,Facebook,2020-02-14
2642,0,29,Facebook,2020-02-15
2643,0,13,Facebook,2020-02-16
2644,0,8,Facebook,2020-02-17
2645,0,14,Facebook,2020-02-18
2646,0,19,Facebook,2020-02-19
2647,0,23,Facebook,2020-02-20
2648,0,28,Facebook,2020-02-21
2649,0,28,Facebook,2020-02-22
2650,0,28,Facebook,2020-02-23
2651,0,12,Facebook,2020-02-24
2652,0,12,Facebook,2020-02-25
2653,0,13,Facebook,2020-02-26
2654,0,20,Facebook,2020-02-27
2655,0,20,Facebook,2020-02-28
2656,0,23,Facebook,2020-02-29
2657,0,89,Facebook,2020-03-01
2658,0,72,Facebook,2020-03-02
2659,0,81,Facebook,2020-03-03
2660,6,516,Facebook,2020-03-04
2661,0,51,Facebook,2020-03-11
2662,0,41,Facebook,2020-03-12
2663,0,23,Facebook,2020-03-13
2664,0,23,Facebook,2020-03-14
2665,0,23,Facebook,2020-03-15
2666,0,20,Facebook,2020-03-16
2667,0,25,Facebook,2020-03-17
2668,0,25,Facebook,2020-03-18
2669,0,29,Facebook,2020-03-19
2670,0,29,Facebook,2020-03-20
2671,0,44,Facebook,2020-03-21
2672,0,36,Facebook,2020-03-22
2673,0,33,Facebook,2020-03-23
2674,0,127,Facebook,2020-03-24
2675,0,127,Facebook,2020-03-25
2676,0,127,Facebook,2020-03-26
2677,0,127,Facebook,2020-03-27
2678,0,109,Facebook,2020-03-28
2679,0,50,Facebook,2020-03-29
2680,0,68,Facebook,2020-03-30
2681,0,41,Facebook,2020-03-31
2682,0,35,Facebook,2020-04-01
2683,0,35,Facebook,2020-04-02
2684,0,35,Facebook,2020-04-03
2685,0,35,Facebook,2020-04-04
2686,0,29,Facebook,2020-04-05
2687,0,21,Facebook,2020-04-06
2688,0,9,Facebook,2020-04-07
2689,0,18,Facebook,2020-04-08
2690,0,18,Facebook,2020-04-09
2691,0,18,Facebook,2020-04-10
2692,0,35,Facebook,2020-04-11
2693,0,26,Facebook,2020-04-12
2694,0,43,Facebook,2020-04-13
2695,0,43,Facebook,2020-04-14
2696,0,43,Facebook,2020-04-15
2697,0,17,Facebook,2020-04-16
2698,0,9,Facebook,2020-04-17
2699,0,28,Facebook,2020-04-18
2700,0,51,Facebook,2020-04-19
2701,0,47,Facebook,2020-04-20
2702,0,47,Facebook,2020-04-21
2703,0,35,Facebook,2020-04-22
2704,0,36,Facebook,2020-04-23
2705,0,40,Facebook,2020-04-24
2706,0,34,Facebook,2020-04-25
2707,0,34,Facebook,2020-04-26
2708,0,22,Facebook,2020-04-27
2709,0,43,Fat Joe,2020-01-02
2710,0,49,Fat Joe,2020-01-03
2711,0,49,Fat Joe,2020-01-04
2712,0,67,Fat Joe,2020-01-05
2713,5,113,Fat Joe,2020-01-06
2714,0,80,Fat Joe,2020-01-12
2715,0,38,Fat Joe,2020-01-13
2716,0,12,Fat Joe,2020-01-14
2717,0,15,Fat Joe,2020-01-15
2718,0,15,Fat Joe,2020-01-16
2719,0,4,Fat Joe,2020-01-17
2720,0,4,Fat Joe,2020-01-18
2721,0,3,Fat Joe,2020-01-19
2722,0,3,Fat Joe,2020-01-20
2723,0,3,Fat Joe,2020-01-21
2724,0,5,Fat Joe,2020-01-22
2725,0,5,Fat Joe,2020-01-23
2726,0,5,Fat Joe,2020-01-24
2727,0,6,Fat Joe,2020-01-25
2728,0,6,Fat Joe,2020-01-26
2729,0,2,Fat Joe,2020-01-27
2730,0,2,Fat Joe,2020-01-28
2731,0,2,Fat Joe,2020-01-29
2732,0,4,Fat Joe,2020-01-30
2733,0,4,Fat Joe,2020-01-31
2734,0,5,Fat Joe,2020-02-01
2735,0,5,Fat Joe,2020-02-02
2736,0,5,Fat Joe,2020-02-03
2737,0,2,Fat Joe,2020-02-04
2738,0,2,Fat Joe,2020-02-05
2739,0,2,Fat Joe,2020-02-06
2740,0,2,Fat Joe,2020-02-07
2741,0,2,Fat Joe,2020-02-08
2742,0,1,Fat Joe,2020-02-09
2743,0,1,Fat Joe,2020-02-10
2744,0,2,Fat Joe,2020-02-11
2745,0,2,Fat Joe,2020-02-12
2746,0,3,Fat Joe,2020-02-13
2747,5,341,Fat Joe,2020-02-14
2748,0,10,Fat Joe,2020-02-20
2749,0,4,Fat Joe,2020-02-21
2750,0,2,Fat Joe,2020-02-22
2751,0,2,Fat Joe,2020-02-23
2752,0,2,Fat Joe,2020-02-24
2753,0,2,Fat Joe,2020-02-25
2754,0,2,Fat Joe,2020-02-26
2755,0,2,Fat Joe,2020-02-27
2756,0,2,Fat Joe,2020-02-28
2757,0,2,Fat Joe,2020-02-29
2758,0,2,Fat Joe,2020-03-01
2759,0,2,Fat Joe,2020-03-02
2760,0,1,Fat Joe,2020-03-03
2761,0,1,Fat Joe,2020-03-04
2762,0,1,Fat Joe,2020-03-05
2763,0,1,Fat Joe,2020-03-06
2764,0,0,Fat Joe,2020-03-07
2765,0,0,Fat Joe,2020-03-08
2766,0,0,Fat Joe,2020-03-09
2767,0,0,Fat Joe,2020-03-10
2768,0,0,Fat Joe,2020-03-11
2769,0,1,Fat Joe,2020-03-12
2770,0,1,Fat Joe,2020-03-13
2771,0,1,Fat Joe,2020-03-14
2772,0,1,Fat Joe,2020-03-15
2773,0,1,Fat Joe,2020-03-16
2774,0,0,Fat Joe,2020-03-17
2775,0,0,Fat Joe,2020-03-18
2776,0,0,Fat Joe,2020-03-19
2777,0,0,Fat Joe,2020-03-20
2778,0,0,Fat Joe,2020-03-21
2779,0,0,Fat Joe,2020-03-22
2780,0,1,Fat Joe,2020-03-23
2781,0,1,Fat Joe,2020-03-24
2782,0,1,Fat Joe,2020-03-25
2783,0,1,Fat Joe,2020-03-26
2784,0,1,Fat Joe,2020-03-27
2785,0,0,Fat Joe,2020-03-28
2786,0,0,Fat Joe,2020-03-29
2787,0,0,Fat Joe,2020-03-30
2788,0,0,Fat Joe,2020-03-31
2789,0,0,Fat Joe,2020-04-01
2790,0,0,Fat Joe,2020-04-02
2791,0,0,Fat Joe,2020-04-03
2792,0,0,Fat Joe,2020-04-04
2793,0,0,Fat Joe,2020-04-05
2794,0,9,Fat Joe,2020-04-06
2795,0,9,Fat Joe,2020-04-07
2796,0,9,Fat Joe,2020-04-08
2797,0,9,Fat Joe,2020-04-09
2798,0,9,Fat Joe,2020-04-10
2799,0,7,Fat Joe,2020-04-11
2800,0,1,Fat Joe,2020-04-12
2801,0,0,Fat Joe,2020-04-13
2802,0,0,Fat Joe,2020-04-14
2803,0,0,Fat Joe,2020-04-15
2804,0,0,Fat Joe,2020-04-16
2805,0,32,Fat Joe,2020-04-17
2806,0,32,Fat Joe,2020-04-18
2807,0,32,Fat Joe,2020-04-19
2808,0,32,Fat Joe,2020-04-20
2809,0,32,Fat Joe,2020-04-21
2810,0,3,Fat Joe,2020-04-22
2811,0,1,Fat Joe,2020-04-23
2812,0,1,Fat Joe,2020-04-24
2813,0,1,Fat Joe,2020-04-25
2814,0,0,Fat Joe,2020-04-26
2815,0,0,Fat Joe,2020-04-27
2816,0,17,Funeral,2020-01-02
2817,0,16,Funeral,2020-01-03
2818,0,15,Funeral,2020-01-04
2819,0,12,Funeral,2020-01-05
2820,0,10,Funeral,2020-01-06
2821,0,12,Funeral,2020-01-07
2822,0,12,Funeral,2020-01-08
2823,0,15,Funeral,2020-01-09
2824,0,26,Funeral,2020-01-10
2825,0,26,Funeral,2020-01-11
2826,0,23,Funeral,2020-01-12
2827,0,22,Funeral,2020-01-13
2828,0,26,Funeral,2020-01-14
2829,0,10,Funeral,2020-01-15
2830,0,6,Funeral,2020-01-16
2831,0,4,Funeral,2020-01-17
2832,6,1429,Funeral,2020-01-18
2833,5,1394,Funeral,2020-01-25
2834,0,206,Funeral,2020-01-31
2835,0,206,Funeral,2020-02-01
2836,0,47,Funeral,2020-02-02
2837,0,28,Funeral,2020-02-03
2838,0,28,Funeral,2020-02-04
2839,0,28,Funeral,2020-02-05
2840,0,24,Funeral,2020-02-06
2841,0,114,Funeral,2020-02-07
2842,0,110,Funeral,2020-02-08
2843,0,110,Funeral,2020-02-09
2844,0,110,Funeral,2020-02-10
2845,0,112,Funeral,2020-02-11
2846,0,56,Funeral,2020-02-12
2847,0,15,Funeral,2020-02-13
2848,0,9,Funeral,2020-02-14
2849,0,6,Funeral,2020-02-15
2850,0,4,Funeral,2020-02-16
2851,0,4,Funeral,2020-02-17
2852,0,4,Funeral,2020-02-18
2853,0,4,Funeral,2020-02-19
2854,0,4,Funeral,2020-02-20
2855,0,2,Funeral,2020-02-21
2856,0,2,Funeral,2020-02-22
2857,0,2,Funeral,2020-02-23
2858,0,2,Funeral,2020-02-24
2859,0,2,Funeral,2020-02-25
2860,0,1,Funeral,2020-02-26
2861,0,1,Funeral,2020-02-27
2862,0,3,Funeral,2020-02-28
2863,0,3,Funeral,2020-02-29
2864,0,2,Funeral,2020-03-01
2865,0,3,Funeral,2020-03-02
2866,0,3,Funeral,2020-03-03
2867,0,2,Funeral,2020-03-04
2868,0,1,Funeral,2020-03-05
2869,0,1,Funeral,2020-03-06
2870,0,3,Funeral,2020-03-07
2871,0,3,Funeral,2020-03-08
2872,0,3,Funeral,2020-03-09
2873,0,2,Funeral,2020-03-10
2874,0,2,Funeral,2020-03-11
2875,0,3,Funeral,2020-03-12
2876,0,3,Funeral,2020-03-13
2877,0,7,Funeral,2020-03-14
2878,0,7,Funeral,2020-03-15
2879,0,7,Funeral,2020-03-16
2880,0,7,Funeral,2020-03-17
2881,0,7,Funeral,2020-03-18
2882,0,1,Funeral,2020-03-19
2883,0,22,Funeral,2020-03-20
2884,0,22,Funeral,2020-03-21
2885,0,22,Funeral,2020-03-22
2886,0,22,Funeral,2020-03-23
2887,0,22,Funeral,2020-03-24
2888,0,2,Funeral,2020-03-25
2889,0,1,Funeral,2020-03-26
2890,0,1,Funeral,2020-03-27
2891,0,1,Funeral,2020-03-28
2892,0,1,Funeral,2020-03-29
2893,0,1,Funeral,2020-03-30
2894,0,1,Funeral,2020-03-31
2895,0,0,Funeral,2020-04-01
2896,0,4,Funeral,2020-04-02
2897,0,4,Funeral,2020-04-03
2898,0,4,Funeral,2020-04-04
2899,0,4,Funeral,2020-04-05
2900,0,4,Funeral,2020-04-06
2901,0,1,Funeral,2020-04-07
2902,0,1,Funeral,2020-04-08
2903,0,1,Funeral,2020-04-09
2904,0,1,Funeral,2020-04-10
2905,0,0,Funeral,2020-04-11
2906,0,1,Funeral,2020-04-12
2907,0,1,Funeral,2020-04-13
2908,0,1,Funeral,2020-04-14
2909,0,1,Funeral,2020-04-15
2910,0,1,Funeral,2020-04-16
2911,0,1,Funeral,2020-04-17
2912,0,0,Funeral,2020-04-18
2913,0,0,Funeral,2020-04-19
2914,0,0,Funeral,2020-04-20
2915,0,1,Funeral,2020-04-21
2916,0,1,Funeral,2020-04-22
2917,0,1,Funeral,2020-04-23
2918,0,1,Funeral,2020-04-24
2919,0,1,Funeral,2020-04-25
2920,0,1,Funeral,2020-04-26
2921,0,1,Funeral,2020-04-27
2922,0,0,Goofy,2020-01-02
2923,0,0,Goofy,2020-01-03
2924,0,0,Goofy,2020-01-04
2925,0,0,Goofy,2020-01-05
2926,0,0,Goofy,2020-01-06
2927,0,0,Goofy,2020-01-07
2928,0,0,Goofy,2020-01-08
2929,0,0,Goofy,2020-01-09
2930,0,0,Goofy,2020-01-10
2931,0,0,Goofy,2020-01-11
2932,0,0,Goofy,2020-01-12
2933,0,0,Goofy,2020-01-13
2934,0,0,Goofy,2020-01-14
2935,0,0,Goofy,2020-01-15
2936,0,0,Goofy,2020-01-16
2937,0,0,Goofy,2020-01-17
2938,0,0,Goofy,2020-01-18
2939,0,0,Goofy,2020-01-19
2940,0,0,Goofy,2020-01-20
2941,0,0,Goofy,2020-01-21
2942,0,0,Goofy,2020-01-22
2943,0,0,Goofy,2020-01-23
2944,0,0,Goofy,2020-01-24
2945,5,5920,Goofy,2020-01-25
2946,0,479,Goofy,2020-01-31
2947,0,32,Goofy,2020-02-01
2948,0,32,Goofy,2020-02-02
2949,0,18,Goofy,2020-02-03
2950,0,19,Goofy,2020-02-04
2951,0,19,Goofy,2020-02-05
2952,0,19,Goofy,2020-02-06
2953,0,2,Goofy,2020-02-07
2954,0,3,Goofy,2020-02-08
2955,0,3,Goofy,2020-02-09
2956,0,3,Goofy,2020-02-10
2957,0,3,Goofy,2020-02-11
2958,0,3,Goofy,2020-02-12
2959,0,2,Goofy,2020-02-13
2960,0,2,Goofy,2020-02-14
2961,0,0,Goofy,2020-02-15
2962,0,0,Goofy,2020-02-16
2963,0,0,Goofy,2020-02-17
2964,0,0,Goofy,2020-02-18
2965,0,0,Goofy,2020-02-19
2966,0,1,Goofy,2020-02-20
2967,0,1,Goofy,2020-02-21
2968,0,1,Goofy,2020-02-22
2969,0,1,Goofy,2020-02-23
2970,0,1,Goofy,2020-02-24
2971,0,1,Goofy,2020-02-25
2972,0,1,Goofy,2020-02-26
2973,0,1,Goofy,2020-02-27
2974,0,1,Goofy,2020-02-28
2975,0,1,Goofy,2020-02-29
2976,0,0,Goofy,2020-03-01
